course_id,student_id,gradebook_item,grade_category,points_possible,points_earned
PhysA-S116-01,92741,6.1 Quiz,Qz,10,10
PhysA-S116-01,92741,6.2 Lab Activity - Energy Conversion,Hw,55,55
PhysA-S116-01,92741,6.3 Lab Activity - Specific Heat,Hw,50,6
PhysA-S116-01,92741,6.4 Joulies and Phase Changes,Hw,5,5
PhysA-S116-01,92741,6.5 Quiz,Qz,345,335.88
PhysA-S116-01,92741,Unit 6 Test,Qz,30,30
PhysA-S116-01,92743,POINTS EARNED & TOTAL COURSE POINTS,NA,5,NA
PhysA-S116-01,92743,WORK ATTEMPTED,NA,24,6
PhysA-S116-01,92743,1.1 Scientific Question,Hw,10,9
PhysA-S116-01,92743,1.2 Future Careers in the Fields of Physics,Hw,30,NA
PhysA-S116-01,92743,1.3 Scientific Measurements,Hw,30,27.75
PhysA-S116-01,92743,1.3 Quiz,Qz,237,10.75
PhysA-S116-01,92743,1.4 Quiz,Qz,5,5
PhysA-S116-01,92743,1.5 Diameter and Circumference,Hw,10,0
PhysA-S116-01,92743,Unit 1 Test,Qz,5,5
PhysA-S116-01,92743,PROGRESS CHECK 1 @ 10-02-15,NA,5,5
PhysA-S116-01,92743,2.1 Quiz,Qz,10,10
PhysA-S116-01,92743,2.2 Motion Diagram,Hw,10,10
PhysA-S116-01,92743,2.3 Acceleration Argument,Hw,10,0
PhysA-S116-01,92743,2.4 How Fast Can You Throw Up?,Hw,75,70
PhysA-S116-01,92743,2.5 Quiz,Qz,5,2
PhysA-S116-01,92743,2.6 Measuring Speed with a Ruler,Hw,24,14
PhysA-S116-01,92743,Unit 2 Test,Qz,10,8
PhysA-S116-01,92743,3.1 Friction,Hw,10,10
PhysA-S116-01,92743,PROGRESS CHECK 2 @ 10-28-15,NA,615,535.13
PhysA-S116-01,92743,3.2 Free Body Diagrams,Hw,10,10
PhysA-S116-01,92743,3.3 Lab Activity - Fan Cart Physics,Hw,30,NA
PhysA-S116-01,92743,3.4 Real-Life Free Fall - Lab,Hw,20,16
PhysA-S116-01,92743,Unit 3 Test,Qz,10,10
PhysA-S116-01,92743,4.1 Energy Transfer Diagrams,Hw,625,185.33333
PhysA-S116-01,92743,4.2 Lab Activity - Pulley Lab,Hw,145,131
PhysA-S116-01,92743,4.3 Lab Activity - Pendulum,Hw,30,19.5
PhysA-S116-01,92743,PROGRESS CHECK 3 @ 11-20-15,NA,10,7
PhysA-S116-01,92743,4.4 Quiz,Qz,10,10
PhysA-S116-01,92743,4.5 Quiz,Qz,140,114
PhysA-S116-01,92743,Unit 4 Test,Qz,5,4
PhysA-S116-01,92743,5.1 Lab Activity - Circular Motion,Hw,50,40
PhysA-S116-01,92743,5.2 Quiz,Qz,10,5
PhysA-S116-01,92743,5.3 Quiz,Qz,10,10
PhysA-S116-01,92743,5.4 Lab Activity -  Orbital Motion,Hw,345,341
PhysA-S116-01,92743,PROGRESS CHECK 4 @ 12-18-15,NA,10,10
PhysA-S116-01,92743,Unit 5 Test,Qz,10,8.25
PhysA-S116-01,92743,6.1 Quiz,Qz,10,10
PhysA-S116-01,92743,6.2 Lab Activity - Energy Conversion,Hw,5,5
PhysA-S116-01,92743,6.3 Lab Activity - Specific Heat,Hw,10,10
PhysA-S116-01,92743,6.4 Joulies and Phase Changes,Hw,10,9.25
PhysA-S116-01,92743,6.5 Quiz,Qz,10,10
PhysA-S116-01,92743,Unit 6 Test,Qz,24,14
PhysA-S216-01,67102,POINTS EARNED & TOTAL COURSE POINTS,NA,15,9
PhysA-S216-01,67102,WORK ATTEMPTED,NA,10,10
PhysA-S216-01,67102,1.1 Scientific Question,Hw,10,10
PhysA-S216-01,67102,1.2 Future Careers in the Fields of Physics,Hw,10,9
PhysA-S216-01,67102,1.3 Scientific Measurements,Hw,5,5
PhysA-S216-01,67102,1.3 Quiz,Qz,12,12
PhysA-S216-01,67102,1.4 Quiz,Qz,10,10
PhysA-S216-01,67102,1.5 Diameter and Circumference,Hw,130,124
PhysA-S216-01,67102,Unit 1 Test,Qz,37,16.63
PhysA-S216-01,67102,PROGRESS CHECK 1 @ 02-18-16,NA,30,28
PhysA-S216-01,67102,2.1 Quiz,Qz,5,4.5
PhysA-S216-01,67102,2.2 Motion Diagram,Hw,80,71.63
PhysA-S216-01,67102,2.3 Acceleration Argument,Hw,5,5
PhysA-S216-01,67102,2.4 How Fast Can You Throw Up?,Hw,10,NA
PhysA-S216-01,67102,2.5 Quiz,Qz,10,9
PhysA-S216-01,67102,2.6 Measuring Speed with a Ruler,Hw,10,10
PhysA-S216-01,67102,Unit 2 Test,Qz,438,NA
PhysA-S216-01,67102,3.1 Friction,Hw,438,381
PhysA-S216-01,67102,PROGRESS CHECK 2 @ 03-16-16,NA,20,8
PhysA-S216-01,67102,3.2 Free Body Diagrams,Hw,10,NA
PhysA-S216-01,67102,3.3 Lab Activity - Fan Cart Physics,Hw,10,9.5
PhysA-S216-01,67102,3.4 Real-Life Free Fall - Lab,Hw,50,44
PhysA-S216-01,67102,Unit 3 Test,Qz,10,6
PhysA-S216-01,67102,4.1 Energy Transfer Diagrams,Hw,10,10
PhysA-S216-01,67102,4.2 Lab Activity - Pulley Lab,Hw,10,10
PhysA-S216-01,67102,4.3 Lab Activity - Pendulum,Hw,10,8.5
PhysA-S216-01,67102,PROGRESS CHECK 3 @ 04-19-16,NA,438,377.97
PhysA-S216-01,67102,4.4 Quiz,Qz,10,10
PhysA-S216-01,67102,4.5 Quiz,Qz,433,403
PhysA-S216-01,67102,Unit 4 Test,Qz,597,436.43
PhysA-S216-01,67102,5.1 Lab Activity - Circular Motion,Hw,125,110
PhysA-S216-01,67102,5.2 Quiz,Qz,438,297.48
PhysA-S216-01,67102,5.3 Quiz,Qz,10,10
PhysA-S216-01,67102,5.4 Lab Activity -  Orbital Motion,Hw,10,10
PhysA-S216-01,67102,PROGRESS CHECK 4 @ 05-16-16,NA,10,10
PhysA-S216-01,67102,Unit 5 Test,Qz,535,422.88
PhysA-S216-01,67102,6.1 Quiz,Qz,10,10
PhysA-S216-01,67102,6.2 Lab Activity - Energy Conversion,Hw,10,10
PhysA-S216-01,67102,6.3 Lab Activity - Specific Heat,Hw,10,10
PhysA-S216-01,67102,6.4 Joulies and Phase Changes,Hw,438,432
PhysA-S216-01,67102,6.5 Quiz,Qz,20,12
PhysA-S216-01,67102,Unit 6 Test,Qz,10,10
PhysA-S216-01,70187,POINTS EARNED & TOTAL COURSE POINTS,NA,105,100.75
PhysA-S216-01,70187,WORK ATTEMPTED,NA,10,10
PhysA-S216-01,70187,1.1 Scientific Question,Hw,10,9
PhysA-S216-01,70187,1.2 Future Careers in the Fields of Physics,Hw,345,31.5
PhysA-S216-01,70187,1.3 Scientific Measurements,Hw,438,348
PhysA-S216-01,70187,1.3 Quiz,Qz,30,19.88
PhysA-S216-01,70187,1.4 Quiz,Qz,5,5
PhysA-S216-01,70187,1.5 Diameter and Circumference,Hw,5,5
PhysA-S216-01,70187,Unit 1 Test,Qz,10,10
PhysA-S216-01,70187,PROGRESS CHECK 1 @ 02-18-16,NA,15,12
PhysA-S216-01,70187,2.1 Quiz,Qz,10,0
PhysA-S216-01,70187,2.2 Motion Diagram,Hw,10,10
PhysA-S216-01,70187,2.3 Acceleration Argument,Hw,235,232
PhysA-S216-01,70187,2.4 How Fast Can You Throw Up?,Hw,5,5
PhysA-S216-01,70187,2.5 Quiz,Qz,10,8
PhysA-S216-01,70187,2.6 Measuring Speed with a Ruler,Hw,10,10
PhysA-S216-01,70187,Unit 2 Test,Qz,12,NA
PhysA-S216-01,70187,3.1 Friction,Hw,30,23.63
PhysA-S216-01,70187,PROGRESS CHECK 2 @ 03-16-16,NA,10,10
PhysA-S216-01,70187,3.2 Free Body Diagrams,Hw,10,10
PhysA-S216-01,70187,3.3 Lab Activity - Fan Cart Physics,Hw,597,474.61
PhysA-S216-01,70187,3.4 Real-Life Free Fall - Lab,Hw,24,20
PhysA-S216-01,70187,Unit 3 Test,Qz,15,14
PhysA-S216-01,70187,4.1 Energy Transfer Diagrams,Hw,235,229.4
PhysA-S216-01,70187,4.2 Lab Activity - Pulley Lab,Hw,30,30
PhysA-S216-01,70187,4.3 Lab Activity - Pendulum,Hw,5,5
PhysA-S216-01,70187,PROGRESS CHECK 3 @ 04-19-16,NA,30,30
PhysA-S216-01,70187,4.4 Quiz,Qz,10,9
PhysA-S216-01,70187,4.5 Quiz,Qz,5,5
PhysA-S216-01,70187,Unit 4 Test,Qz,5,5
PhysA-S216-01,70187,5.1 Lab Activity - Circular Motion,Hw,5,5
PhysA-S216-01,70187,5.2 Quiz,Qz,5,5
PhysA-S216-01,70187,5.3 Quiz,Qz,438,23
PhysA-S216-01,70187,5.4 Lab Activity -  Orbital Motion,Hw,10,10
PhysA-S216-01,70187,PROGRESS CHECK 4 @ 05-16-16,NA,5,4
PhysA-S216-01,70187,Unit 5 Test,Qz,20,18
PhysA-S216-01,70187,6.1 Quiz,Qz,10,0
PhysA-S216-01,70187,6.2 Lab Activity - Energy Conversion,Hw,5,5
PhysA-S216-01,70187,6.3 Lab Activity - Specific Heat,Hw,10,NA
PhysA-S216-01,70187,6.4 Joulies and Phase Changes,Hw,10,10
PhysA-S216-01,70187,6.5 Quiz,Qz,5,5
PhysA-S216-01,70187,Unit 6 Test,Qz,465,382.19
PhysA-S216-01,78153,POINTS EARNED & TOTAL COURSE POINTS,NA,10,NA
PhysA-S216-01,78153,WORK ATTEMPTED,NA,25,25
PhysA-S216-01,78153,1.1 Scientific Question,Hw,24,20
PhysA-S216-01,78153,1.2 Future Careers in the Fields of Physics,Hw,5,5
PhysA-S216-01,78153,1.3 Scientific Measurements,Hw,30,24
PhysA-S216-01,78153,1.3 Quiz,Qz,10,9
PhysA-S216-01,78153,1.4 Quiz,Qz,10,10
PhysA-S216-01,78153,1.5 Diameter and Circumference,Hw,5,3
PhysA-S216-01,78153,Unit 1 Test,Qz,55,41
PhysA-S216-01,78153,PROGRESS CHECK 1 @ 02-18-16,NA,5,5
PhysA-S216-01,78153,2.1 Quiz,Qz,377,349.1
PhysA-S216-01,78153,2.2 Motion Diagram,Hw,10,10
PhysA-S216-01,78153,2.3 Acceleration Argument,Hw,10,9
PhysA-S216-01,78153,2.4 How Fast Can You Throw Up?,Hw,30,24.75
PhysA-S216-01,78153,2.5 Quiz,Qz,358,330
PhysA-S216-01,78153,2.6 Measuring Speed with a Ruler,Hw,5,5
PhysA-S216-01,78153,Unit 2 Test,Qz,5,5
PhysA-S216-01,78153,3.1 Friction,Hw,10,8
PhysA-S216-01,78153,PROGRESS CHECK 2 @ 03-16-16,NA,15,9
PhysA-S216-01,78153,3.2 Free Body Diagrams,Hw,635,28
PhysA-S216-01,78153,3.3 Lab Activity - Fan Cart Physics,Hw,10,10
PhysA-S216-01,78153,3.4 Real-Life Free Fall - Lab,Hw,80,79.5
PhysA-S216-01,78153,Unit 3 Test,Qz,5,3
PhysA-S216-01,78153,4.1 Energy Transfer Diagrams,Hw,10,NA
PhysA-S216-01,78153,4.2 Lab Activity - Pulley Lab,Hw,5,5
PhysA-S216-01,78153,4.3 Lab Activity - Pendulum,Hw,10,10
PhysA-S216-01,78153,PROGRESS CHECK 3 @ 04-19-16,NA,457,253.82
PhysA-S216-01,78153,4.4 Quiz,Qz,5,NA
PhysA-S216-01,78153,4.5 Quiz,Qz,5,5
PhysA-S216-01,78153,Unit 4 Test,Qz,5,5
PhysA-S216-01,78153,5.1 Lab Activity - Circular Motion,Hw,5,5
PhysA-S216-01,78153,5.2 Quiz,Qz,10,10
PhysA-S216-01,78153,5.3 Quiz,Qz,15,14
PhysA-S216-01,78153,5.4 Lab Activity -  Orbital Motion,Hw,15,14
PhysA-S216-01,78153,PROGRESS CHECK 4 @ 05-16-16,NA,10,10
PhysA-S216-01,78153,Unit 5 Test,Qz,15,12.75
PhysA-S216-01,78153,6.1 Quiz,Qz,24,10
PhysA-S216-01,78153,6.2 Lab Activity - Energy Conversion,Hw,10,10
PhysA-S216-01,78153,6.3 Lab Activity - Specific Heat,Hw,30,25
PhysA-S216-01,78153,6.4 Joulies and Phase Changes,Hw,457,48
PhysA-S216-01,78153,6.5 Quiz,Qz,10,NA
PhysA-S216-01,78153,Unit 6 Test,Qz,438,404
PhysA-S216-01,94189,POINTS EARNED & TOTAL COURSE POINTS,NA,10,10
PhysA-S216-01,94189,WORK ATTEMPTED,NA,10,NA
PhysA-S216-01,94189,1.1 Scientific Question,Hw,10,10
PhysA-S216-01,94189,1.2 Future Careers in the Fields of Physics,Hw,10,5.8
PhysA-S216-01,94189,1.3 Scientific Measurements,Hw,10,10
PhysA-S216-01,94189,1.3 Quiz,Qz,37,37
PhysA-S216-01,94189,1.4 Quiz,Qz,10,9.63
PhysA-S216-01,94189,1.5 Diameter and Circumference,Hw,244,219.5
PhysA-S216-01,94189,Unit 1 Test,Qz,5,5
PhysA-S216-01,94189,PROGRESS CHECK 1 @ 02-18-16,NA,10,7.25
PhysA-S216-01,94189,2.1 Quiz,Qz,10,NA
PhysA-S216-01,94189,2.2 Motion Diagram,Hw,5,NA
PhysA-S216-01,94189,2.3 Acceleration Argument,Hw,20,20
PhysA-S216-01,94189,2.4 How Fast Can You Throw Up?,Hw,10,NA
PhysA-S216-01,94189,2.5 Quiz,Qz,30,14
PhysA-S216-01,94189,2.6 Measuring Speed with a Ruler,Hw,5,3
PhysA-S216-01,94189,Unit 2 Test,Qz,423,388
PhysA-S216-01,94189,3.1 Friction,Hw,443,437
PhysA-S216-01,94189,PROGRESS CHECK 2 @ 03-16-16,NA,37,NA
PhysA-S216-01,94189,3.2 Free Body Diagrams,Hw,5,3
PhysA-S216-01,94189,3.3 Lab Activity - Fan Cart Physics,Hw,438,377.97
PhysA-S216-01,94189,3.4 Real-Life Free Fall - Lab,Hw,10,10
PhysA-S216-01,94189,Unit 3 Test,Qz,10,9.13
PhysA-S216-01,94189,4.1 Energy Transfer Diagrams,Hw,5,5
PhysA-S216-01,94189,4.2 Lab Activity - Pulley Lab,Hw,5,5
PhysA-S216-01,94189,4.3 Lab Activity - Pendulum,Hw,10,7.5
PhysA-S216-01,94189,PROGRESS CHECK 3 @ 04-19-16,NA,10,7
PhysA-S216-01,94189,4.4 Quiz,Qz,635,501.2
PhysA-S216-01,94189,4.5 Quiz,Qz,10,9.7
PhysA-S216-01,94189,Unit 4 Test,Qz,10,NA
PhysA-S216-01,94189,5.1 Lab Activity - Circular Motion,Hw,12,12
PhysA-S216-01,94189,5.2 Quiz,Qz,10,10
PhysA-S216-01,94189,5.3 Quiz,Qz,10,10
PhysA-S216-01,94189,5.4 Lab Activity -  Orbital Motion,Hw,625,601
PhysA-S216-01,94189,PROGRESS CHECK 4 @ 05-16-16,NA,10,9
PhysA-S216-01,94189,Unit 5 Test,Qz,5,5
PhysA-S216-01,94189,6.1 Quiz,Qz,28,24
PhysA-S216-01,94189,6.2 Lab Activity - Energy Conversion,Hw,10,10
PhysA-S216-01,94189,6.3 Lab Activity - Specific Heat,Hw,5,5
PhysA-S216-01,94189,6.4 Joulies and Phase Changes,Hw,10,10
PhysA-S216-01,94189,6.5 Quiz,Qz,5,4
PhysA-S216-01,94189,Unit 6 Test,Qz,465,380.56333
PhysA-S216-01,94251,POINTS EARNED & TOTAL COURSE POINTS,NA,10,1
PhysA-S216-01,94251,WORK ATTEMPTED,NA,10,10
PhysA-S216-01,94251,1.1 Scientific Question,Hw,5,5
PhysA-S216-01,94251,1.2 Future Careers in the Fields of Physics,Hw,5,5
PhysA-S216-01,94251,1.3 Scientific Measurements,Hw,15,15
PhysA-S216-01,94251,1.3 Quiz,Qz,443,410.25
PhysA-S216-01,94251,1.4 Quiz,Qz,635,413.12
PhysA-S216-01,94251,1.5 Diameter and Circumference,Hw,30,NA
PhysA-S216-01,94251,Unit 1 Test,Qz,15,15
PhysA-S216-01,94251,PROGRESS CHECK 1 @ 02-18-16,NA,10,10
PhysA-S216-01,94251,2.1 Quiz,Qz,10,7
PhysA-S216-01,94251,2.2 Motion Diagram,Hw,10,8.5
PhysA-S216-01,94251,2.3 Acceleration Argument,Hw,28,NA
PhysA-S216-01,94251,2.4 How Fast Can You Throw Up?,Hw,30,20.25
PhysA-S216-01,94251,2.5 Quiz,Qz,625,593.88
PhysA-S216-01,94251,2.6 Measuring Speed with a Ruler,Hw,5,NA
PhysA-S216-01,94251,Unit 2 Test,Qz,5,NA
PhysA-S216-01,94251,3.1 Friction,Hw,30,22.88
PhysA-S216-01,94251,PROGRESS CHECK 2 @ 03-16-16,NA,30,20
PhysA-S216-01,94251,3.2 Free Body Diagrams,Hw,235,200.955
PhysA-S216-01,94251,3.3 Lab Activity - Fan Cart Physics,Hw,10,10
PhysA-S216-01,94251,3.4 Real-Life Free Fall - Lab,Hw,20,20
PhysA-S216-01,94251,Unit 3 Test,Qz,438,424
PhysA-S216-01,94251,4.1 Energy Transfer Diagrams,Hw,30,26
PhysA-S216-01,94251,4.2 Lab Activity - Pulley Lab,Hw,20,20
PhysA-S216-01,94251,4.3 Lab Activity - Pendulum,Hw,10,9.7
PhysA-S216-01,94251,PROGRESS CHECK 3 @ 04-19-16,NA,15,11
PhysA-S216-01,94251,4.4 Quiz,Qz,10,10
PhysA-S216-01,94251,4.5 Quiz,Qz,10,NA
PhysA-S216-01,94251,Unit 4 Test,Qz,30,20.85
PhysA-S216-01,94251,5.1 Lab Activity - Circular Motion,Hw,0,0
PhysA-S216-01,94251,5.2 Quiz,Qz,625,533.92333
PhysA-S216-01,94251,5.3 Quiz,Qz,438,343
PhysA-S216-01,94251,5.4 Lab Activity -  Orbital Motion,Hw,10,NA
PhysA-S216-01,94251,PROGRESS CHECK 4 @ 05-16-16,NA,5,4.5
PhysA-S216-01,94251,Unit 5 Test,Qz,130,100
PhysA-S216-01,94251,6.1 Quiz,Qz,30,26
PhysA-S216-01,94251,6.2 Lab Activity - Energy Conversion,Hw,522,467.89
PhysA-S216-01,94251,6.3 Lab Activity - Specific Heat,Hw,12,12
PhysA-S216-01,94251,6.4 Joulies and Phase Changes,Hw,30,24
PhysA-S216-01,94251,6.5 Quiz,Qz,10,10
PhysA-S216-01,94251,Unit 6 Test,Qz,10,10
PhysA-S216-01,94970,POINTS EARNED & TOTAL COURSE POINTS,NA,30,30
PhysA-S216-01,94970,WORK ATTEMPTED,NA,10,10
PhysA-S216-01,94970,1.1 Scientific Question,Hw,5,5
PhysA-S216-01,94970,1.2 Future Careers in the Fields of Physics,Hw,5,5
PhysA-S216-01,94970,1.3 Scientific Measurements,Hw,30,NA
PhysA-S216-01,94970,1.3 Quiz,Qz,5,5
PhysA-S216-01,94970,1.4 Quiz,Qz,5,5
PhysA-S216-01,94970,1.5 Diameter and Circumference,Hw,5,5
PhysA-S216-01,94970,Unit 1 Test,Qz,5,5
PhysA-S216-01,94970,PROGRESS CHECK 1 @ 02-18-16,NA,15,15
PhysA-S216-01,94970,2.1 Quiz,Qz,28,22
PhysA-S216-01,94970,2.2 Motion Diagram,Hw,10,9.25
PhysA-S216-01,94970,2.3 Acceleration Argument,Hw,25,22
PhysA-S216-01,94970,2.4 How Fast Can You Throw Up?,Hw,28,NA
PhysA-S216-01,94970,2.5 Quiz,Qz,443,398
PhysA-S216-01,94970,2.6 Measuring Speed with a Ruler,Hw,10,10
PhysA-S216-01,94970,Unit 2 Test,Qz,358,303
PhysA-S216-01,94970,3.1 Friction,Hw,10,7.75
PhysA-S216-01,94970,PROGRESS CHECK 2 @ 03-16-16,NA,15,NA
PhysA-S216-01,94970,3.2 Free Body Diagrams,Hw,15,NA
PhysA-S216-01,94970,3.3 Lab Activity - Fan Cart Physics,Hw,50,50
PhysA-S216-01,94970,3.4 Real-Life Free Fall - Lab,Hw,5,5
PhysA-S216-01,94970,Unit 3 Test,Qz,5,4
PhysA-S216-01,94970,4.1 Energy Transfer Diagrams,Hw,5,3
PhysA-S216-01,94970,4.2 Lab Activity - Pulley Lab,Hw,20,16
PhysA-S216-01,94970,4.3 Lab Activity - Pendulum,Hw,15,13
PhysA-S216-01,94970,PROGRESS CHECK 3 @ 04-19-16,NA,30,28
PhysA-S216-01,94970,4.4 Quiz,Qz,5,5
PhysA-S216-01,94970,4.5 Quiz,Qz,10,9
PhysA-S216-01,94970,Unit 4 Test,Qz,10,9
PhysA-S216-01,94970,5.1 Lab Activity - Circular Motion,Hw,625,531.99333
PhysA-S216-01,94970,5.2 Quiz,Qz,5,5
PhysA-S216-01,94970,5.3 Quiz,Qz,10,9.5
PhysA-S216-01,94970,5.4 Lab Activity -  Orbital Motion,Hw,597,419.2
PhysA-S216-01,94970,PROGRESS CHECK 4 @ 05-16-16,NA,10,8
PhysA-S216-01,94970,Unit 5 Test,Qz,10,10
PhysA-S216-01,94970,6.1 Quiz,Qz,20,NA
PhysA-S216-01,94970,6.2 Lab Activity - Energy Conversion,Hw,10,10
PhysA-S216-01,94970,6.3 Lab Activity - Specific Heat,Hw,10,10
PhysA-S216-01,94970,6.4 Joulies and Phase Changes,Hw,10,10
PhysA-S216-01,94970,6.5 Quiz,Qz,30,28
PhysA-S216-01,94970,Unit 6 Test,Qz,15,13.5
PhysA-S216-01,95266,POINTS EARNED & TOTAL COURSE POINTS,NA,10,10
PhysA-S216-01,95266,WORK ATTEMPTED,NA,10,10
PhysA-S216-01,95266,1.1 Scientific Question,Hw,24,10
PhysA-S216-01,95266,1.2 Future Careers in the Fields of Physics,Hw,10,NA
PhysA-S216-01,95266,1.3 Scientific Measurements,Hw,30,26
PhysA-S216-01,95266,1.3 Quiz,Qz,10,10
PhysA-S216-01,95266,1.4 Quiz,Qz,10,10
PhysA-S216-01,95266,1.5 Diameter and Circumference,Hw,10,7.63
PhysA-S216-01,95266,Unit 1 Test,Qz,50,43.75
PhysA-S216-01,95266,PROGRESS CHECK 1 @ 02-18-16,NA,10,10
PhysA-S216-01,95266,2.1 Quiz,Qz,10,8.5
PhysA-S216-01,95266,2.2 Motion Diagram,Hw,10,9.63
PhysA-S216-01,95266,2.3 Acceleration Argument,Hw,10,10
PhysA-S216-01,95266,2.4 How Fast Can You Throw Up?,Hw,10,NA
PhysA-S216-01,95266,2.5 Quiz,Qz,15,11
PhysA-S216-01,95266,2.6 Measuring Speed with a Ruler,Hw,15,NA
PhysA-S216-01,95266,Unit 2 Test,Qz,10,10
PhysA-S216-01,95266,3.1 Friction,Hw,10,10
PhysA-S216-01,95266,PROGRESS CHECK 2 @ 03-16-16,NA,10,9
PhysA-S216-01,95266,3.2 Free Body Diagrams,Hw,5,5
PhysA-S216-01,95266,3.3 Lab Activity - Fan Cart Physics,Hw,5,5
PhysA-S216-01,95266,3.4 Real-Life Free Fall - Lab,Hw,50,32.5
PhysA-S216-01,95266,Unit 3 Test,Qz,10,10
PhysA-S216-01,95266,4.1 Energy Transfer Diagrams,Hw,5,5
PhysA-S216-01,95266,4.2 Lab Activity - Pulley Lab,Hw,615,512.26833
PhysA-S216-01,95266,4.3 Lab Activity - Pendulum,Hw,20,17
PhysA-S216-01,95266,PROGRESS CHECK 3 @ 04-19-16,NA,5,5
PhysA-S216-01,95266,4.4 Quiz,Qz,20,20
PhysA-S216-01,95266,4.5 Quiz,Qz,28,22
PhysA-S216-01,95266,Unit 4 Test,Qz,10,8
PhysA-S216-01,95266,5.1 Lab Activity - Circular Motion,Hw,280,210.2
PhysA-S216-01,95266,5.2 Quiz,Qz,5,5
PhysA-S216-01,95266,5.3 Quiz,Qz,5,5
PhysA-S216-01,95266,5.4 Lab Activity -  Orbital Motion,Hw,5,3
PhysA-S216-01,95266,PROGRESS CHECK 4 @ 05-16-16,NA,10,7.5
PhysA-S216-01,95266,Unit 5 Test,Qz,5,5
PhysA-S216-01,95266,6.1 Quiz,Qz,10,1
PhysA-S216-01,95266,6.2 Lab Activity - Energy Conversion,Hw,345,334.5
PhysA-S216-01,95266,6.3 Lab Activity - Specific Heat,Hw,10,8.25
PhysA-S216-01,95266,6.4 Joulies and Phase Changes,Hw,10,10
PhysA-S216-01,95266,6.5 Quiz,Qz,12,12
PhysA-S216-01,95266,Unit 6 Test,Qz,15,14
PhysA-S216-01,95283,POINTS EARNED & TOTAL COURSE POINTS,NA,5,4
PhysA-S216-01,95283,WORK ATTEMPTED,NA,10,10
PhysA-S216-01,95283,1.1 Scientific Question,Hw,10,8
PhysA-S216-01,95283,1.2 Future Careers in the Fields of Physics,Hw,10,NA
PhysA-S216-01,95283,1.3 Scientific Measurements,Hw,10,NA
PhysA-S216-01,95283,1.3 Quiz,Qz,10,9
PhysA-S216-01,95283,1.4 Quiz,Qz,10,NA
PhysA-S216-01,95283,1.5 Diameter and Circumference,Hw,10,8
PhysA-S216-01,95283,Unit 1 Test,Qz,5,NA
PhysA-S216-01,95283,PROGRESS CHECK 1 @ 02-18-16,NA,10,6
PhysA-S216-01,95283,2.1 Quiz,Qz,5,5
PhysA-S216-01,95283,2.2 Motion Diagram,Hw,5,5
PhysA-S216-01,95283,2.3 Acceleration Argument,Hw,50,50
PhysA-S216-01,95283,2.4 How Fast Can You Throw Up?,Hw,10,8.25
PhysA-S216-01,95283,2.5 Quiz,Qz,5,3
PhysA-S216-01,95283,2.6 Measuring Speed with a Ruler,Hw,15,10
PhysA-S216-01,95283,Unit 2 Test,Qz,50,50
PhysA-S216-01,95283,3.1 Friction,Hw,10,10
PhysA-S216-01,95283,PROGRESS CHECK 2 @ 03-16-16,NA,10,7
PhysA-S216-01,95283,3.2 Free Body Diagrams,Hw,10,NA
PhysA-S216-01,95283,3.3 Lab Activity - Fan Cart Physics,Hw,10,8
PhysA-S216-01,95283,3.4 Real-Life Free Fall - Lab,Hw,10,NA
PhysA-S216-01,95283,Unit 3 Test,Qz,10,10
PhysA-S216-01,95283,4.1 Energy Transfer Diagrams,Hw,10,NA
PhysA-S216-01,95283,4.2 Lab Activity - Pulley Lab,Hw,10,10
PhysA-S216-01,95283,4.3 Lab Activity - Pendulum,Hw,5,5
PhysA-S216-01,95283,PROGRESS CHECK 3 @ 04-19-16,NA,10,NA
PhysA-S216-01,95283,4.4 Quiz,Qz,10,10
PhysA-S216-01,95283,4.5 Quiz,Qz,10,10
PhysA-S216-01,95283,Unit 4 Test,Qz,438,399
PhysA-S216-01,95283,5.1 Lab Activity - Circular Motion,Hw,5,5
PhysA-S216-01,95283,5.2 Quiz,Qz,20,20
PhysA-S216-01,95283,5.3 Quiz,Qz,10,10
PhysA-S216-01,95283,5.4 Lab Activity -  Orbital Motion,Hw,5,3
PhysA-S216-01,95283,PROGRESS CHECK 4 @ 05-16-16,NA,5,5
PhysA-S216-01,95283,Unit 5 Test,Qz,10,6
PhysA-S216-01,95283,6.1 Quiz,Qz,25,25
PhysA-S216-01,95283,6.2 Lab Activity - Energy Conversion,Hw,5,5
PhysA-S216-01,95283,6.3 Lab Activity - Specific Heat,Hw,5,NA
PhysA-S216-01,95283,6.4 Joulies and Phase Changes,Hw,15,15
PhysA-S216-01,95283,6.5 Quiz,Qz,5,5
PhysA-S216-01,95283,Unit 6 Test,Qz,5,5
PhysA-S216-01,95578,POINTS EARNED & TOTAL COURSE POINTS,NA,30,27.75
PhysA-S216-01,95578,WORK ATTEMPTED,NA,443,232
PhysA-S216-01,95578,1.1 Scientific Question,Hw,30,22
PhysA-S216-01,95578,1.2 Future Careers in the Fields of Physics,Hw,10,9
PhysA-S216-01,95578,1.3 Scientific Measurements,Hw,625,569.15
PhysA-S216-01,95578,1.3 Quiz,Qz,10,6
PhysA-S216-01,95578,1.4 Quiz,Qz,720,651.2
PhysA-S216-01,95578,1.5 Diameter and Circumference,Hw,30,17.18
PhysA-S216-01,95578,Unit 1 Test,Qz,10,6
PhysA-S216-01,95578,PROGRESS CHECK 1 @ 02-18-16,NA,930,769.13
